,12-Aug-2026
The Nifty witnessed an intraday movement of about 207.35 points.The closing index was 0.15 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 130811.40
, Traded Quantity (in Lakhs), 50927.55
, Number of Trades, 38377483
, Total Market Capitalisation (Rs. Crores), 49206738.78

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,692GS2039,GS,       101.00,                   201900.00,2000
,694GS2036,GS,       101.50,                    30808.50,304
,695GS2061,GS,        93.70,                    24491.71,261
,698GR2054,GS,        92.40,                     9334.50,101
,699GS2051,GS,        95.95,                  1392815.10,14509
,704GJ32,SG,       104.00,                   416000.00,4000
,704GS2029,GS,       102.00,                    17888.25,175
,706GS2028,GS,       103.69,                   224863.30,2170
,706GS2041,GS,       100.00,                    89968.00,900
,706GS2046,GS,       102.50,                      102.50,1
,706TN29,SG,        97.00,                     9700.00,100
,709GS2054,GS,        96.26,                  1051694.65,10943
,709GS2074,GS,        95.92,                   329527.73,3438
,718GS2037,GS,       103.85,                   464422.65,4497
,71GS2034,GS,       103.50,                    10453.50,101
,722GJ35,SG,        95.00,                     9500.00,100
,723GS2039,GS,       103.50,                    31050.00,300
,724GS2055,GS,       101.38,                  5724407.70,56644
,725GS2063,GS,        97.67,                 10547810.97,107925
,726GS2032,GS,       107.00,                     7490.00,70
,726GS2033,GS,       103.70,                  4236411.15,41130
,730PFCL41,NC,      1001.01,                    10010.10,10
,733GS2026,GS,       101.55,                   142185.00,1400
,734GS2064,GS,        99.66,                   806480.70,8100
,734IRFC28,N4,      1086.12,                   108806.10,100
,735NHAI31,N9,      1103.30,                  1494102.55,1355
,735PY27,SG,       101.80,                    10180.00,100
,736GS2052,GS,       103.75,                   232762.00,2251
,737GS2028,GS,       104.01,                    11963.25,113
,738GS2027,GS,       102.39,                  2973771.43,29065
,738REC27TF,N2,      1068.56,                     2145.46,2
,73GS2053,GS,        99.86,                  2396616.86,24013
,740IIFCL33,N1,      1148.03,                    57401.50,50
,741GS2036,GS,       105.50,                    60553.55,576
,743GS2076,GS,        99.75,                123082169.33,1237158
,745TS48,SG,        92.00,                     9200.00,100
,746GS2073,GS,       100.90,                   260050.24,2591
,747GJ28,SG,        97.70,                    19540.00,200
,74GS2062,GS,       102.00,                   326510.00,3170
,750GS2056,GS,       100.05,                   108565.50,1075
,750IRFC35,NK,      1212.00,                   121200.00,100
,751UP40,SG,        95.00,                     9500.00,100
,753IRFC30,NJ,      1137.00,                   114837.00,101
,754GS2036,GS,       106.53,                 60488814.91,567306
,764AP31,SG,        95.85,                    19170.00,200
,764HUDCO31,N8,      1127.34,                     1127.34,1
,764IRFC31,NO,      1147.62,                  2713943.29,2372
,764NABAR31,N2,      1108.66,                   271566.20,245
,769HUDCO31,N9,      1131.75,                   172028.99,152
,769NHAI31,NE,      1146.80,                  1591530.60,1388
,76JK53,SG,        98.62,                     9862.00,100
,76NHAI31,NA,      1116.00,                   257796.00,231
,771GS2066,GS,       104.08,                  1122525.00,10776
,774IREDA31,N7,      1132.00,                    44148.00,39
,774RJ34,SG,        95.00,                     9500.00,100
,774UP38,SG,        99.75,                    38935.00,400
,778AS34,SG,        99.75,                     9975.00,100
,783MP48,SG,        99.00,                     9900.00,100
,792BR51,SG,        98.00,                   353400.00,3600
,797IGT31,NL,      1019.00,                     1019.00,1
,79NHIT35,N1,       312.99,                      312.99,1
,79NHIT40,N2,       315.50,                     1261.98,4
,79NHIT47,N3,       417.00,                     8757.00,21
,7PFCL31,N3,      1000.00,                    60000.50,60
,807AP51,SG,       100.27,                   100270.00,1000
,810IRFC27,N2,      1078.00,                   178775.50,166
,813GS2045,GS,       113.99,                      113.99,1
,81TCHF28,N8,      1010.00,                    27270.00,27
,824GS2027,GS,       107.31,                   481725.99,4531
,826GS2027,GS,       103.00,                     2575.00,25
,82HUDCO27,N2,      1046.30,                   104630.00,100
,82IGT31,NJ,      1027.06,                  3223472.13,3138
,830NHAI27,N2,      1081.99,                  1573513.94,1454
,830PFCL27,N5,      1082.00,                   216400.00,200
,835SCL23B,YM,       954.00,                     4770.00,5
,842IIFL26,NL,       997.00,                    19960.00,20
,846REC28,N6,      1120.16,                   106415.80,95
,848AEL29,NJ,      1010.00,                   393667.50,391
,850NHAI29,N5,      1103.03,                  2975952.96,2698
,851HUDCO28,NB,      1127.16,                  1138381.60,1010
,860AEL28,NH,      1040.00,                    72815.50,70
,863IRFC29,NC,      1104.76,                  5164237.01,4680
,865IFL28,NZ,       995.00,                   497385.00,500
