,09-Jul-2026
The Nifty witnessed an intraday movement of about 209.0 points.The closing index was 0.34 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 124498.75
, Traded Quantity (in Lakhs), 52705.58
, Number of Trades, 38450400
, Total Market Capitalisation (Rs. Crores), 47557244.66

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,925IHFL25E,N8,      1076.00,                    26900.00,25
,92GS2030,GS,       113.20,                   909918.64,7928
,930APMD35,N0,    106555.00,                   319665.00,3
,930SFL28,YP,      1056.00,                   105600.00,100
,931SFL26,Z5,      1000.00,                    18072.09,18
,935LTF29,N5,      1074.00,                   138611.02,129
,935MOFSL29,N5,      1030.00,                   103000.00,100
,935TSI30,N0,    103906.16,                 10494311.00,101
,935TSI31,N0,    104606.16,                  1987517.04,19
,935TSIIC28,N0,    102300.00,                   614000.00,6
,93MOFSL34,N6,      1041.00,                   105760.50,99
,945SCL28,N0,    100320.47,                   300961.41,3
,948SCL26I,AX,       314.00,                     9734.00,31
,948SCL27D,N1,      1010.50,                     5081.00,5
,94SFL28,YL,      1044.50,                   677655.00,649
,950ISF27C,N0,      9850.00,                    29500.00,3
,957ICCL25,YW,      1057.90,                    10579.00,10
,965AEL27,N4,      1080.20,                    55605.20,51
,965ISF28,N0,     99100.00,                   198100.00,2
,965SCL25F,NZ,       870.00,                     1740.00,2
,965SCL26F,N1,      1071.80,                   166129.00,155
,96IIFL28,N5,      1000.57,                  1036729.00,1037
,96IIFL28A,NF,      1002.78,                  1974757.65,1969
,96SFIL24A,NB,       980.00,                  1223214.50,1230
,970CAGL28,ND,      1032.00,                     3096.00,3
,975IIFL28,Y0,      1030.69,                     8245.52,8
,975ISF28,N0,     98000.00,                   294000.00,3
,97SFL29,YZ,      1090.00,                     5450.00,5
,985CCSP27,N0,    100010.46,                   300031.38,3
,990SCL26,N7,       353.00,                     3530.00,10
,990SCL28,N1,      1030.00,                   165020.00,160
,995SCL2035,NM,      1062.00,                     8496.00,8
,99AEL29,N7,      1114.06,                   111074.00,100
,9AEL30,NE,      1030.00,                   123598.00,120
,9IHFL27,N1,      1043.40,                   126251.40,121
,9IIFL28A,NT,      1025.42,                  1136901.73,1109
