,23-Jul-2026
The Nifty witnessed an intraday movement of about 183.55 points.The closing index was 0.53 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 111749.62
, Traded Quantity (in Lakhs), 42307.80
, Number of Trades, 35892377
, Total Market Capitalisation (Rs. Crores), 47572808.85

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,925ECL28,N2,      1003.04,                   100304.00,100
,925ISF28,N0,      9861.00,                    49305.00,5
,925SCL28B,YC,      1100.00,                    12660.60,12
,930AEL30,NF,      1036.00,                   113895.25,110
,930APMD27,N0,     90995.80,                  1301821.00,15
,930SFL28,YP,      1047.00,                   214310.00,206
,931SFL26,Z5,      1001.00,                   250250.00,250
,935LTF29,N5,      1070.30,                     3210.90,3
,935MOFSL29,N5,      1045.00,                    52250.00,50
,935PFL33,N3,      1110.00,                    11100.00,10
,935TSI30,N0,    104364.80,                  2087296.00,20
,943ECL28,NJ,      1002.00,                   189378.00,189
,945SCL32,NL,       990.00,                     9900.00,10
,948SCL27D,N1,      1030.00,                     3090.00,3
,94SFL28,YL,      1041.00,                    62593.75,60
,950ISF27A,N0,     99590.00,                    99590.00,1
,965AEL27,N4,      1091.00,                    10910.00,10
,965SCL26F,N1,      1065.12,                    10651.20,10
,96IIFL28,N5,      1001.75,                  1130085.64,1131
,96IIFL28A,NF,      1001.00,                   421901.36,421
,971SCL30,N1,      1026.00,                     6156.00,6
,980SCL33D,YG,       986.40,                     5918.40,6
,985ECL28,NK,      1000.00,                   833976.59,834
,99AEL29,N7,      1110.00,                    54370.30,49
,9AEL30,NE,      1030.00,                   109180.00,106
,9IHFL27,N1,      1046.96,                   106789.92,102
,9IIFL28A,NT,      1025.97,                    55400.50,54
,9IIFL31,Y9,      1013.00,                   151950.00,150
,9SCL26BA,NA,      1073.22,                  4720104.93,4399
